avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player,playerName,position,teamId,season,player_clean
6.316470588235296,2.846289917384272,5.962264150943396,2.8667062142826505,3.4097142857142866,0.5634243683300144,66.0377358490566,7.04771930450608,1,35,53,302,"{'season': 2018, 'currentTeamId': '3000', 'displayName': 'Laquon Treadwell', 'esbId': 'TRE425415', 'firstName': 'Laquon', 'footballName': 'Laquon', 'gsisId': '00-0032951', 'gsisItId': 43312, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ybfzsm2ae4zj5atjlm1k', 'jerseyNumber': 11, 'lastName': 'Treadwell', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'L.Treadwell', 'smartId': '32005452-4542-5415-7fdd-740fe9181fcb', 'status': 'ACT'}",Laquon Treadwell,WR,3000,2018,laquon treadwell
6.315555555555555,5.96529107939447,10.042282608695652,3.168861894092877,5.79203125,-0.1732598293944702,69.56521739130434,17.68217294611654,10,64,92,821,"{'season': 2018, 'currentTeamId': '0200', 'displayName': 'Calvin Ridley', 'esbId': 'RID652384', 'firstName': 'Calvin', 'footballName': 'Calvin', 'gsisId': '00-0034837', 'gsisItId': 46095, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/r8hye4mvynz7fxbfooxw', 'jerseyNumber': 18, 'lastName': 'Ridley', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Ridley', 'smartId': '32005249-4465-2384-7253-3a4b46622aa9', 'status': 'ACT'}",Calvin Ridley,WR,200,2018,calvin ridley
6.300000000000001,5.5715398844625685,20.629069767441862,2.713103557130228,6.511538461538462,0.9399985770758938,60.46511627906976,17.775057009229688,3,26,43,526,"{'season': 2018, 'currentTeamId': '0610', 'displayName': 'Robert Foster', 'esbId': 'FOS633097', 'firstName': 'Robert', 'footballName': 'Robert', 'gsisId': '00-0034510', 'gsisItId': 46694, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/n5eaqh4cvtblpiqubi4b', 'jerseyNumber': 16, 'lastName': 'Foster', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Foster', 'smartId': '3200464f-5363-3097-c0bc-5d4f423cb6ba', 'status': 'ACT'}",Robert Foster,WR,610,2018,robert foster
6.288712871287128,3.9272931408627993,6.276548672566372,2.97512100877972,5.785135135135135,1.857841994272336,65.48672566371681,17.74602356461754,4,74,113,789,"{'season': 2018, 'currentTeamId': '3700', 'displayName': 'Golden Tate', 'esbId': 'TAT245022', 'firstName': 'Golden', 'footballName': 'Golden', 'gsisId': '00-0027891', 'gsisItId': 35499, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ou4hq9jwx5iqbvp1u62j', 'jerseyNumber': 19, 'lastName': 'Tate', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'G.Tate', 'smartId': '32005441-5424-5022-18f3-b9b5433de8e5', 'status': 'ACT', 'suffix': 'III'}",Golden Tate,WR,3700,2018,golden tate
6.2870833333333325,5.799869463063878,12.553835616438358,3.3161160249948374,6.185789473684211,0.3859200106203326,52.05479452054794,16.263234297193602,2,38,73,581,"{'season': 2018, 'currentTeamId': '1800', 'displayName': 'Marquez Valdes-Scantling', 'esbId': 'VAL142116', 'firstName': 'Marquez', 'footballName': 'Marquez', 'gsisId': '00-0034272', 'gsisItId': 46243, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kiu5rjfc7aaxaa86t0px', 'jerseyNumber': 83, 'lastName': 'Valdes-Scantling', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Valdes-Scantling', 'smartId': '32005641-4c14-2116-e6d9-84cbe2bdacf5', 'status': 'ACT'}",Marquez Valdes-Scantling,WR,1800,2018,marquez valdes-scantling
6.279117647058823,4.462121200735594,7.03886075949367,3.2199118670754148,4.181525423728814,-0.2805957770067797,74.68354430379746,15.565813267345574,1,59,79,575,"{'season': 2018, 'currentTeamId': '2700', 'displayName': 'Danny Amendola', 'esbId': 'AME359918', 'firstName': 'Daniel', 'footballName': 'Danny', 'gsisId': '00-0026035', 'gsisItId': 33566, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/lsowpkotvrwu0pfgchne', 'jerseyNumber': 80, 'lastName': 'Amendola', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Amendola', 'smartId': '3200414d-4535-9918-e336-c0dd118d7e30', 'status': 'ACT'}",Danny Amendola,WR,2700,2018,danny amendola
6.2510810810810815,4.40236600819168,9.28685393258427,2.9410835550333534,5.087454545454546,0.6850885372628657,61.79775280898876,14.667842654277388,2,55,89,636,"{'season': 2018, 'currentTeamId': '1800', 'displayName': 'Jimmy Graham', 'esbId': 'GRA207087', 'firstName': 'Jimmy', 'footballName': 'Jimmy', 'gsisId': '00-0027696', 'gsisItId': 35534, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/k9ab1aej2g0xs0q83nio', 'jerseyNumber': 80, 'lastName': 'Graham', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'J.Graham', 'smartId': '32004752-4120-7087-8983-64184106d580', 'status': 'ACT'}",Jimmy Graham,TE,1800,2018,jimmy graham
6.244831460674157,3.5929689562764504,11.90242105263158,2.589310148656954,4.583898305084746,0.990929348808296,62.10526315789474,17.131675714331163,7,59,95,842,"{'season': 2018, 'currentTeamId': '4900', 'displayName': 'Chris Godwin', 'esbId': 'GOD549393', 'firstName': 'Rod', 'footballName': 'Chris', 'gsisId': '00-0033921', 'gsisItId': 44896, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/gv8mcd9ndaqdud3yeooe', 'jerseyNumber': 12, 'lastName': 'Godwin', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Godwin', 'smartId': '3200474f-4454-9393-6eec-24189dd66641', 'status': 'ACT'}",Chris Godwin,WR,4900,2018,chris godwin
6.243061224489796,6.091129669889794,12.028727272727274,4.085806710119161,5.979428571428572,-0.1117010984612223,63.63636363636363,15.24469207832728,3,35,55,532,"{'season': 2018, 'currentTeamId': '3200', 'displayName': 'Chris Hogan', 'esbId': 'HOG008552', 'firstName': 'Chris', 'footballName': 'Chris', 'gsisId': '00-0028237', 'gsisItId': 37737, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/dssn7zhhr5aqj3ujotfy', 'jerseyNumber': 15, 'lastName': 'Hogan', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Hogan', 'smartId': '3200484f-4700-8552-d771-1e9cfd53695f', 'status': 'ACT'}",Chris Hogan,WR,3200,2018,chris hogan
6.238292682926828,5.1817518617759015,10.473711340206185,3.4452432646504945,5.975156250000001,0.7934043882240998,65.97938144329896,23.08179901488577,4,64,97,743,"{'season': 2018, 'currentTeamId': '3700', 'displayName': 'Nelson Agholor', 'esbId': 'AGH474619', 'firstName': 'Nelson', 'footballName': 'Nelson', 'gsisId': '00-0031549', 'gsisItId': 42363, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/rlo21k18vop9s50knzyb', 'jerseyNumber': 13, 'lastName': 'Agholor', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Agholor', 'smartId': '32004147-4847-4619-b8a1-bb6c688fe5ac', 'status': 'ACT'}",Nelson Agholor,WR,3700,2018,nelson agholor
